 beta-PtO2, orthorhombic, PDF# 43-1045          Feff8L (EXAFS)       0.1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.303 Rnm= 1.388 L3 shell
 Pot 1 Z=78 Rmt= 1.307 Rnm= 1.400
 Pot 2 Z= 8 Rmt= 0.993 Rnm= 1.061
 Gam_ch=5.171E+00 H-L exch
 Mu= 6.451E+00 kf=2.428E+00 Vint=-1.600E+01 Rs_int= 1.494
 PATH  Rmax=10.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   79      icalc       2
 -----------------------------------------------------------------------
   3   8.000   5.3945    2.2502    6.45059 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  1.700  1.1102E+01  8.3229E-02 -2.5468E+01  1.060E+00  7.9600E+00  2.9526E+00
  1.800  1.1076E+01  8.5126E-02 -2.5918E+01  1.061E+00  7.9709E+00  3.0114E+00
  1.900  1.1050E+01  8.6613E-02 -2.6340E+01  1.062E+00  7.9716E+00  3.0730E+00
  2.000  1.1022E+01  8.7661E-02 -2.6733E+01  1.063E+00  7.9632E+00  3.1372E+00
  2.200  1.0962E+01  8.8299E-02 -2.7434E+01  1.065E+00  7.9270E+00  3.2739E+00
  2.400  1.0897E+01  8.6759E-02 -2.8022E+01  1.068E+00  7.8851E+00  3.4216E+00
  2.600  1.0827E+01  8.2755E-02 -2.8491E+01  1.071E+00  7.8709E+00  3.5810E+00
  2.800  1.0719E+01  7.3298E-02 -2.8752E+01  1.050E+00  7.9369E+00  3.7653E+00
  3.000  1.0642E+01  8.2188E-02 -2.9233E+01  1.159E+00  5.5712E+00  3.9305E+00
  3.200  1.0627E+01  8.3316E-02 -2.9855E+01  1.193E+00  5.0010E+00  4.0649E+00
  3.400  1.0612E+01  8.0165E-02 -3.0435E+01  1.215E+00  4.7179E+00  4.2021E+00
  3.600  1.0583E+01  7.3605E-02 -3.0949E+01  1.225E+00  4.5795E+00  4.3474E+00
  3.800  1.0546E+01  6.5065E-02 -3.1417E+01  1.228E+00  4.5261E+00  4.4976E+00
  4.000  1.0504E+01  5.6010E-02 -3.1850E+01  1.227E+00  4.5274E+00  4.6524E+00
  4.200  1.0454E+01  4.7205E-02 -3.2252E+01  1.222E+00  4.5668E+00  4.8112E+00
  4.400  1.0399E+01  3.9014E-02 -3.2627E+01  1.215E+00  4.6345E+00  4.9738E+00
  4.600  1.0338E+01  3.1885E-02 -3.2980E+01  1.206E+00  4.7241E+00  5.1398E+00
  4.800  1.0273E+01  2.5897E-02 -3.3314E+01  1.195E+00  4.8314E+00  5.3087E+00
  5.000  1.0205E+01  2.1015E-02 -3.3629E+01  1.184E+00  4.9534E+00  5.4804E+00
  5.200  1.0133E+01  1.7092E-02 -3.3926E+01  1.173E+00  5.0878E+00  5.6545E+00
  5.400  1.0059E+01  1.3982E-02 -3.4206E+01  1.160E+00  5.2329E+00  5.8308E+00
  5.600  9.9847E+00  1.1528E-02 -3.4470E+01  1.149E+00  5.3874E+00  6.0090E+00
  5.800  9.9092E+00  9.5922E-03 -3.4718E+01  1.137E+00  5.5503E+00  6.1891E+00
  6.000  9.8339E+00  8.0662E-03 -3.4951E+01  1.126E+00  5.7208E+00  6.3707E+00
  6.500  9.6453E+00  5.3919E-03 -3.5467E+01  1.100E+00  6.1759E+00  6.8306E+00
  7.000  9.4548E+00  3.6471E-03 -3.5913E+01  1.075E+00  6.6662E+00  7.2976E+00
  7.500  9.2596E+00  2.4419E-03 -3.6326E+01  1.051E+00  7.1864E+00  7.7699E+00
  8.000  9.0610E+00  1.6483E-03 -3.6724E+01  1.029E+00  7.7328E+00  8.2465E+00
  8.500  8.8626E+00  1.1703E-03 -3.7097E+01  1.011E+00  8.3023E+00  8.7266E+00
  9.000  8.6691E+00  8.9685E-04 -3.7421E+01  9.968E-01  8.8930E+00  9.2094E+00
  9.500  8.4809E+00  7.2781E-04 -3.7695E+01  9.853E-01  9.5029E+00  9.6945E+00
 10.000  8.2972E+00  5.9690E-04 -3.7944E+01  9.764E-01  1.0131E+01  1.0181E+01
 11.000  7.9407E+00  3.7869E-04 -3.8464E+01  9.624E-01  1.1436E+01  1.1160E+01
 12.000  7.6048E+00  2.5525E-04 -3.8968E+01  9.528E-01  1.2800E+01  1.2143E+01
 13.000  7.2894E+00  1.8894E-04 -3.9338E+01  9.470E-01  1.4219E+01  1.3128E+01
 14.000  6.9897E+00  1.3495E-04 -3.9664E+01  9.429E-01  1.5686E+01  1.4117E+01
 15.000  6.7087E+00  9.7165E-05 -3.9923E+01  9.402E-01  1.7199E+01  1.5107E+01
 16.000  6.4436E+00  8.0011E-05 -4.0052E+01  9.384E-01  1.8754E+01  1.6099E+01
 17.000  6.1929E+00  6.6986E-05 -4.0244E+01  9.356E-01  2.0349E+01  1.7092E+01
 18.000  5.9541E+00  5.2227E-05 -4.0541E+01  9.332E-01  2.1980E+01  1.8086E+01
 19.000  5.7253E+00  4.0671E-05 -4.0851E+01  9.316E-01  2.3647E+01  1.9080E+01
 20.000  5.5075E+00  3.1561E-05 -4.1180E+01  9.306E-01  2.5346E+01  2.0075E+01
